ProduktID;Datum;PLZ;Einheiten;Umsatz;Land
573;2001-03-15;T2C;1;280,6125;Kanada
573;2001-03-15;T6J;1;280,6125;Kanada
962;2001-03-15;T5B;1;509,1975;Kanada
979;2001-03-15;T5Y;1;393,6975;Kanada
989;2001-03-15;T2X;1;451,4475;Kanada
992;2001-03-15;V6Z;1;288,6975;Kanada
1008;2001-03-15;V5V;1;236,1975;Kanada
1157;2001-03-15;T2J;1;377,9475;Kanada
1191;2001-03-15;V5V;1;262,4475;Kanada
1191;2001-03-15;R2G;1;262,4475;Kanada
1227;2001-03-15;T1Y;1;314,9475;Kanada
1330;2001-03-15;V5N;1;92,82;Kanada
2057;2001-03-15;T6V;1;472,4475;Kanada
2204;2001-03-15;V7Y;1;173,1975;Kanada
2211;2001-03-15;V5Z;1;104,9475;Kanada
433;2001-03-15;T5K;1;804,3;Kanada
606;2001-03-15;T2C;1;314,7375;Kanada
606;2001-03-15;T6J;1;314,7375;Kanada
609;2001-03-15;T5Y;1;778,8375;Kanada
645;2001-03-15;V6H;1;746,55;Kanada
676;2001-03-15;T6V;1;801,9375;Kanada
726;2001-03-15;T6G;1;115,4475;Kanada
726;2001-03-15;V5Z;1;115,4475;Kanada
758;2001-03-15;T2X;1;83,9475;Kanada
2094;2001-03-15;V6E;1;433,0725;Kanada
2126;2001-03-15;T3C;1;472,2375;Kanada
2205;2001-03-15;V7Y;1;173,1975;Kanada
2210;2001-03-15;V5Z;1;104,9475;Kanada
2234;2001-03-15;V7W;1;65,5725;Kanada
2255;2001-03-15;V7M;1;57,6975;Kanada
2282;2001-03-15;T2S;1;304,4475;Kanada
2284;2001-03-15;T6T;1;293,9475;Kanada
318;2001-03-15;T3G;1;865,9875;Kanada
609;2001-03-15;V6G;1;778,8375;Kanada
740;2001-03-15;V5N;1;170,5725;Kanada
910;2001-03-15;R2L;1;414,6975;Kanada
921;2001-03-15;V5W;1;524,9475;Kanada
981;2001-03-15;T6R;1;167,9475;Kanada
992;2001-03-15;V6J;1;288,6975;Kanada
1003;2001-03-15;T3G;1;86,5725;Kanada
1014;2001-03-15;V5Z;1;86,5725;Kanada
1106;2001-03-15;V6Z;1;246,6975;Kanada
1110;2001-03-15;T2J;1;209,9475;Kanada
1182;2001-03-15;V6R;1;157,4475;Kanada
1215;2001-03-15;T3G;1;356,9475;Kanada
1346;2001-03-15;T5G;1;304,395;Kanada
1974;2001-03-15;V5N;1;52,4475;Kanada
2045;2001-03-15;T5H;1;409,4475;Kanada
2047;2001-03-15;V6Z;1;377,9475;Kanada
2056;2001-03-15;V6R;1;325,4475;Kanada
2070;2001-03-15;T5Y;1;519,6975;Kanada
2083;2001-03-15;V6L;1;309,6975;Kanada
2083;2001-03-15;V7Y;1;309,6975;Kanada
2234;2001-03-15;T6T;1;65,5725;Kanada
2277;2001-03-15;V5W;1;251,9475;Kanada
989;2001-03-15;M4N;1;467,1975;Kanada
1065;2001-03-15;R3E;1;296,5725;Kanada
1065;2001-03-15;M5X;1;296,5725;Kanada
1066;2001-03-15;M6H;1;296,5725;Kanada
1116;2001-03-15;M5R;1;251,9475;Kanada
1173;2001-03-15;M4P;1;524,9475;Kanada
1173;2001-03-15;M5E;1;524,9475;Kanada
1185;2001-03-15;K2P;1;419,9475;Kanada
1956;2001-03-15;R3M;1;153,7725;Kanada
1961;2001-03-15;R3H;1;97,0725;Kanada
1961;2001-03-15;M4E;1;97,0725;Kanada
2234;2001-03-15;K1P;2;131,145;Kanada
2255;2001-03-15;M4N;1;57,6975;Kanada
2282;2001-03-15;L5T;1;304,4475;Kanada
2340;2001-03-15;R2W;1;461,9475;Kanada
2388;2001-03-15;L5N;1;309,6975;Kanada
491;2001-03-15;M5S;1;815,325;Kanada
510;2001-03-15;R3G;1;837,1125;Kanada
604;2001-03-15;M5P;1;461,7375;Kanada
609;2001-03-15;R3G;1;778,8375;Kanada
609;2001-03-15;L5H;1;778,8375;Kanada
728;2001-03-15;R3G;1;62,9475;Kanada
1168;2001-03-15;K1H;1;367,4475;Kanada
1168;2001-03-15;M7Y;1;383,1975;Kanada
1185;2001-03-15;K1N;1;419,9475;Kanada
1920;2001-03-15;R3M;1;280,8225;Kanada
1974;2001-03-15;R3B;1;52,4475;Kanada
1974;2001-03-15;R3H;1;52,4475;Kanada
2032;2001-03-15;L5N;2;446,145;Kanada
2056;2001-03-15;R3V;1;325,4475;Kanada
2056;2001-03-15;K1N;1;320,1975;Kanada
2056;2001-03-15;M4N;1;325,4475;Kanada
2091;2001-03-15;R3V;1;152,1975;Kanada
2234;2001-03-15;M4V;1;65,5725;Kanada
2235;2001-03-15;K1P;2;131,145;Kanada
2277;2001-03-15;R3E;1;251,9475;Kanada
370;2001-03-15;K1K;1;540,4875;Kanada
400;2001-03-15;K2P;1;683,8125;Kanada
573;2001-03-15;M4E;1;280,6125;Kanada
837;2001-03-15;R3G;1;839,9475;Kanada
901;2001-03-15;H1B;1;409,4475;Kanada
952;2001-03-15;M6P;1;262,4475;Kanada
981;2001-03-15;M5V;1;157,4475;Kanada
1014;2001-03-15;R3G;1;86,5725;Kanada
1960;2001-03-15;M4E;1;97,0725;Kanada
606;2001-03-15;R3H;1;314,7375;Kanada
606;2001-03-15;L5N;1;314,7375;Kanada
727;2001-03-15;R3G;1;62,9475;Kanada
740;2001-03-15;H2Z;1;170,5725;Kanada
936;2001-03-15;L5R;1;498,6975;Kanada
940;2001-03-15;M5S;1;671,9475;Kanada
979;2001-03-15;M6G;1;393,6975;Kanada
1081;2001-03-15;R3V;1;225,6975;Kanada
1110;2001-03-15;R3V;1;209,9475;Kanada
1111;2001-03-15;R3H;1;116,4975;Kanada
1132;2001-03-15;L5P;1;629,9475;Kanada
1166;2001-03-15;M4V;1;535,4475;Kanada
1168;2001-03-15;L5G;1;367,4475;Kanada
1173;2001-03-15;M4R;1;524,9475;Kanada
1188;2001-03-15;L5T;1;472,4475;Kanada
1188;2001-03-15;M6G;1;472,4475;Kanada
2056;2001-03-15;R2W;1;325,4475;Kanada
2254;2001-03-15;R3G;1;57,6975;Kanada
901;2001-03-15;M5E;1;409,4475;Kanada
910;2001-03-15;M5X;1;414,6975;Kanada
962;2001-03-15;R3W;1;509,1975;Kanada
1065;2001-03-15;M6H;1;296,5725;Kanada
1173;2001-03-15;M4S;1;524,9475;Kanada
1185;2001-03-15;R3B;1;419,9475;Kanada
1185;2001-03-15;L5N;1;419,9475;Kanada
1185;2001-03-15;M4P;1;419,9475;Kanada
2005;2001-03-15;L5N;1;299,1975;Kanada
2045;2001-03-15;M4N;1;409,4475;Kanada
2045;2001-03-15;H1B;1;409,4475;Kanada
2070;2001-03-15;R2R;1;519,6975;Kanada
2235;2001-03-15;M4V;1;65,5725;Kanada
2254;2001-03-15;M4N;1;57,6975;Kanada
2282;2001-03-15;M5X;1;304,4475;Kanada
396;2001-03-15;R3X;1;837,9;Kanada
901;2001-03-15;M4E;1;409,4475;Kanada
604;2001-03-15;M4E;2;923,475;Kanada
990;2001-03-15;M4E;1;503,9475;Kanada
475;2001-03-15;R3E;1;970,2;Kanada
599;2001-03-15;R3E;1;753,6375;Kanada
2255;2001-03-15;K1P;1;57,6975;Kanada
681;2001-03-15;R3E;1;629,7375;Kanada
768;2001-03-15;R3E;1;104,9475;Kanada
1957;2001-03-15;R3M;1;153,7725;Kanada
981;2001-03-15;R3M;1;167,9475;Kanada
1975;2001-03-15;R3B;1;52,4475;Kanada
488;2001-03-15;M4S;1;970,2;Kanada
580;2001-03-15;L5T;1;734,7375;Kanada
989;2001-03-15;L4V;1;451,4475;Kanada
1166;2001-03-15;L5T;1;535,4475;Kanada
901;2001-03-15;R2W;1;409,4475;Kanada
645;2001-03-15;H1G;1;746,55;Kanada
739;2001-03-15;H2Z;1;170,5725;Kanada
921;2001-03-15;K1H;1;524,9475;Kanada
921;2001-03-15;M7Y;1;524,9475;Kanada
922;2001-03-15;K1A;1;472,4475;Kanada
964;2001-03-15;R3V;1;356,9475;Kanada
992;2001-03-15;M4Y;1;288,6975;Kanada
1014;2001-03-15;M5X;1;86,5725;Kanada
1045;2001-03-15;L5N;1;207,3225;Kanada
1053;2001-03-15;R3N;1;251,9475;Kanada
1109;2001-03-15;R3V;1;209,9475;Kanada
1112;2001-03-15;R3H;1;116,4975;Kanada
1188;2001-03-15;M7Y;1;472,4475;Kanada
1948;2001-03-15;M4E;1;296,5725;Kanada
2064;2001-03-15;H1B;2;976,395;Kanada
910;2001-03-15;M4X;1;414,6975;Kanada
658;2001-03-15;R3G;1;902,7375;Kanada
2277;2001-03-15;M5P;1;251,9475;Kanada
796;2001-03-15;M5R;1;275,5725;Kanada
550;2001-03-15;M6G;1;403,9875;Kanada
491;2001-03-15;L5P;1;815,325;Kanada
2388;2001-03-15;M6H;1;309,6975;Kanada
609;2001-03-15;M6H;1;778,8375;Kanada
2012;2001-03-15;L5R;1;377,9475;Kanada
936;2001-03-15;M7Y;1;498,6975;Kanada
1960;2001-03-15;R3H;1;97,0725;Kanada
1066;2001-03-15;R3H;1;296,5725;Kanada
1975;2001-03-15;R3H;1;52,4475;Kanada
599;2001-03-15;R3H;1;753,6375;Kanada
2050;2001-03-15;L5N;1;498,6975;Kanada
2056;2001-03-15;L5N;1;325,4475;Kanada
2277;2001-03-15;L5N;2;503,895;Kanada
2373;2001-03-15;L5N;1;551,1975;Kanada
2388;2001-03-15;M5X;1;309,6975;Kanada
491;2001-03-15;K1R;1;815,325;Kanada
2045;2001-03-15;R2R;1;409,4475;Kanada
2045;2001-03-15;M5X;1;409,4475;Kanada
2047;2001-03-15;R3C;1;377,9475;Kanada
2091;2001-03-15;L5P;1;152,1975;Kanada
2234;2001-03-15;M6H;1;65,5725;Kanada
2255;2001-03-15;R3G;1;57,6975;Kanada
2277;2001-03-15;K1Y;1;251,9475;Kanada
396;2001-03-15;M5N;1;857,0625;Kanada
475;2001-03-15;M6S;1;970,2;Kanada
491;2001-03-15;M4N;1;815,325;Kanada
767;2001-03-15;R3E;1;104,9475;Kanada
795;2001-03-15;M5R;1;275,5725;Kanada
837;2001-03-15;L5T;1;813,6975;Kanada
940;2001-03-15;H2Z;1;671,9475;Kanada
981;2001-03-15;M4Y;1;167,9475;Kanada
989;2001-03-15;R3W;1;451,4475;Kanada
1173;2001-03-15;V5Z;1;524,9475;Kanada
1230;2001-03-15;V6T;1;519,6975;Kanada
1317;2001-03-15;T5H;1;307,02;Kanada
1348;2001-03-15;V6R;1;299,145;Kanada
1430;2001-03-15;V6G;1;283,395;Kanada
2235;2001-03-15;T6T;1;65,5725;Kanada
2255;2001-03-15;T6E;1;57,6975;Kanada
2255;2001-03-15;V5N;1;57,6975;Kanada
2277;2001-03-15;V6M;1;251,9475;Kanada
2374;2001-03-15;V6T;1;629,9475;Kanada
475;2001-03-15;V6G;1;970,2;Kanada
550;2001-03-15;T2Y;1;403,9875;Kanada
580;2001-03-15;T6X;1;734,7375;Kanada
609;2001-03-15;T6G;1;778,8375;Kanada
727;2001-03-15;V6Z;1;68,1975;Kanada
767;2001-03-15;V7W;1;104,9475;Kanada
921;2001-03-15;T2X;1;524,9475;Kanada
940;2001-03-15;V6T;1;671,9475;Kanada
990;2001-03-15;T3C;1;456,6975;Kanada
990;2001-03-15;T6J;1;456,6975;Kanada
1014;2001-03-15;T2X;2;173,145;Kanada
726;2001-03-15;T6H;1;115,4475;Kanada
757;2001-03-15;T2X;1;83,9475;Kanada
910;2001-03-15;T1Y;1;414,6975;Kanada
921;2001-03-15;T6K;1;524,9475;Kanada
921;2001-03-15;V7Y;1;524,9475;Kanada
935;2001-03-15;T6S;1;488,1975;Kanada
936;2001-03-15;T5K;2;997,395;Kanada
981;2001-03-15;V6Z;1;167,9475;Kanada
990;2001-03-15;V6R;1;456,6975;Kanada
1106;2001-03-15;T5V;1;246,6975;Kanada
1116;2001-03-15;T5K;1;251,9475;Kanada
1188;2001-03-15;V7Y;1;472,4475;Kanada
1318;2001-03-15;T5H;1;307,02;Kanada
1345;2001-03-15;T5G;1;304,395;Kanada
1347;2001-03-15;V6R;1;299,145;Kanada
1429;2001-03-15;V6G;1;283,395;Kanada
1949;2001-03-15;V6T;1;296,5725;Kanada
1990;2001-03-15;R2G;1;257,1975;Kanada
2047;2001-03-15;T5K;1;377,9475;Kanada
2083;2001-03-15;T1Y;1;309,6975;Kanada
2234;2001-03-15;V6A;1;65,5725;Kanada
2234;2001-03-15;V7R;1;65,5725;Kanada
2235;2001-03-15;V7W;1;65,5725;Kanada
2388;2001-03-15;T6J;1;309,6975;Kanada
443;2001-03-15;T1Y;1;790,9125;Kanada
475;2001-03-15;V6A;2;1940,4;Kanada
725;2001-03-15;V6M;1;115,4475;Kanada
726;2001-03-15;T3R;1;115,4475;Kanada
728;2001-03-15;V6Z;1;68,1975;Kanada
757;2001-03-15;V6M;1;83,9475;Kanada
767;2001-03-15;T6T;1;104,9475;Kanada
768;2001-03-15;V7T;1;104,9475;Kanada
768;2001-03-15;V7W;1;104,9475;Kanada
914;2001-03-15;T3G;1;577,4475;Kanada
935;2001-03-15;T5V;1;488,1975;Kanada
1112;2001-03-15;V6H;1;116,4975;Kanada
2254;2001-03-15;V7M;1;57,6975;Kanada
2279;2001-03-15;V5W;1;165,3225;Kanada
2282;2001-03-15;V6A;1;304,4475;Kanada
2282;2001-03-15;V6B;2;608,895;Kanada
2331;2001-03-15;T6T;1;535,4475;Kanada
2331;2001-03-15;V5Z;1;535,4475;Kanada
396;2001-03-15;V6G;1;857,0625;Kanada
443;2001-03-15;V6Z;1;790,9125;Kanada
604;2001-03-15;T6T;1;461,7375;Kanada
676;2001-03-15;V5X;1;801,9375;Kanada
725;2001-03-15;T3R;1;115,4475;Kanada
726;2001-03-15;V6M;1;115,4475;Kanada
758;2001-03-15;V6M;1;83,9475;Kanada
768;2001-03-15;T2X;1;104,9475;Kanada
989;2001-03-15;V6A;1;451,4475;Kanada
1008;2001-03-15;T5J;1;236,1975;Kanada
767;2001-03-15;V7T;1;104,9475;Kanada
768;2001-03-15;T6T;1;104,9475;Kanada
921;2001-03-15;T3C;1;524,9475;Kanada
992;2001-03-15;T6J;1;288,6975;Kanada
1046;2001-03-15;T6H;1;99,6975;Kanada
1053;2001-03-15;T6J;1;251,9475;Kanada
1082;2001-03-15;T3G;1;225,6975;Kanada
1191;2001-03-15;T1Y;1;262,4475;Kanada
1329;2001-03-15;V5N;1;92,82;Kanada
725;2001-03-15;T6G;1;115,4475;Kanada
725;2001-03-15;V5Z;1;115,4475;Kanada
797;2001-03-15;T5W;1;301,8225;Kanada
797;2001-03-15;V7X;1;301,8225;Kanada
833;2001-03-15;V6T;1;782,1975;Kanada
837;2001-03-15;T2C;1;839,9475;Kanada
901;2001-03-15;T2S;1;409,4475;Kanada
910;2001-03-15;T2X;2;829,395;Kanada
921;2001-03-15;V6B;1;524,9475;Kanada
990;2001-03-15;V6M;1;456,6975;Kanada
1166;2001-03-15;V6R;1;535,4475;Kanada
1188;2001-03-15;T2N;1;472,4475;Kanada
1948;2001-03-15;V6T;1;296,5725;Kanada
2045;2001-03-15;T2C;1;409,4475;Kanada
2070;2001-03-15;T6T;1;519,6975;Kanada
2074;2001-03-15;V5N;1;328,0725;Kanada
2083;2001-03-15;T6E;1;309,6975;Kanada
2235;2001-03-15;V7R;1;65,5725;Kanada
2254;2001-03-15;V5N;1;57,6975;Kanada
2282;2001-03-15;T6T;1;304,4475;Kanada
2380;2001-03-15;T6G;1;309,6975;Kanada
2407;2001-03-15;T6T;1;73,4475;Kanada
2407;2001-03-15;V5T;2;146,895;Kanada
2282;2001-03-15;L5R;1;304,4475;Kanada
910;2001-04-15;K1K;1;414,6975;Kanada
922;2001-04-15;R3G;1;472,4475;Kanada
1082;2001-04-15;L4X;1;225,6975;Kanada
1112;2001-04-15;R3B;1;116,4975;Kanada
1157;2001-04-15;K1K;1;377,9475;Kanada
93;2001-04-15;V6T;1;992,25;Kanada
396;2001-04-15;T6W;1;857,0625;Kanada
580;2001-04-15;V6H;1;734,7375;Kanada
609;2001-04-15;T3C;1;778,8375;Kanada
573;2001-04-15;M5P;1;280,6125;Kanada
596;2001-04-15;M5P;1;746,55;Kanada
597;2001-04-15;M4R;1;892,2375;Kanada
604;2001-04-15;L5G;1;461,7375;Kanada
609;2001-04-15;R3E;2;1557,675;Kanada
631;2001-04-15;L5N;1;346,2375;Kanada
727;2001-04-15;R3H;1;62,9475;Kanada
770;2001-04-15;K1N;1;257,1975;Kanada
797;2001-04-15;L5P;1;301,8225;Kanada
838;2001-04-15;R3K;1;918,6975;Kanada
910;2001-04-15;L5N;1;414,6975;Kanada
921;2001-04-15;M4E;1;524,9475;Kanada
922;2001-04-15;R3T;2;944,895;Kanada
979;2001-04-15;K1N;1;393,6975;Kanada
981;2001-04-15;H1B;2;325,395;Kanada
989;2001-04-15;M4R;1;467,1975;Kanada
1166;2001-04-15;K1H;2;1070,895;Kanada
1166;2001-04-15;M7Y;1;535,4475;Kanada
1173;2001-04-15;R3V;1;524,9475;Kanada
1182;2001-04-15;L5H;1;157,4475;Kanada
1185;2001-04-15;R3M;1;419,9475;Kanada
2005;2001-04-15;M4T;1;304,4475;Kanada
2047;2001-04-15;R3V;1;377,9475;Kanada
2056;2001-04-15;R3X;1;325,4475;Kanada
2083;2001-04-15;M6G;1;309,6975;Kanada
2211;2001-04-15;R2V;1;107,5725;Kanada
2234;2001-04-15;R3H;1;65,5725;Kanada
2332;2001-04-15;L5R;1;419,9475;Kanada
2388;2001-04-15;M6G;1;309,6975;Kanada
93;2001-04-15;H1B;1;939,75;Kanada
443;2001-04-15;M4E;1;790,9125;Kanada
1957;2001-04-15;R3B;1;153,7725;Kanada
1974;2001-04-15;R3H;1;52,4475;Kanada
2045;2001-04-15;L5T;1;409,4475;Kanada
2056;2001-04-15;M7Y;1;325,4475;Kanada
2064;2001-04-15;M5R;2;976,395;Kanada
2372;2001-04-15;R2V;1;398,9475;Kanada
184;2001-04-15;M5X;1;729,75;Kanada
475;2001-04-15;M4V;1;970,2;Kanada
573;2001-04-15;R3V;1;280,6125;Kanada
604;2001-04-15;M4P;1;461,7375;Kanada
609;2001-04-15;L5H;1;778,8375;Kanada
631;2001-04-15;H1G;1;346,2375;Kanada
769;2001-04-15;K1N;1;257,1975;Kanada
962;2001-04-15;R3E;1;524,9475;Kanada
964;2001-04-15;M7Y;1;356,9475;Kanada
475;2001-04-15;R3V;1;970,2;Kanada
609;2001-04-15;M7Y;1;778,8375;Kanada
726;2001-04-15;R3W;1;115,4475;Kanada
726;2001-04-15;H1B;1;115,4475;Kanada
739;2001-04-15;M5L;2;341,145;Kanada
747;2001-04-15;L5N;1;291,3225;Kanada
757;2001-04-15;K1H;1;83,9475;Kanada
770;2001-04-15;L5N;1;257,1975;Kanada
838;2001-04-15;M5X;1;929,1975;Kanada
921;2001-04-15;M5P;1;524,9475;Kanada
1225;2001-04-15;T6G;1;236,1975;Kanada
1227;2001-04-15;V6Z;1;314,9475;Kanada
1230;2001-04-15;T2X;1;524,9475;Kanada
2357;2001-04-15;V5X;1;288,6975;Kanada
2371;2001-04-15;V6B;1;551,1975;Kanada
2373;2001-04-15;V6C;1;551,1975;Kanada
2388;2001-04-15;V6T;1;309,6975;Kanada
396;2001-04-15;T2J;1;857,0625;Kanada
396;2001-04-15;T6G;1;857,0625;Kanada
475;2001-04-15;T5C;1;970,2;Kanada
599;2001-04-15;T6G;1;753,6375;Kanada
726;2001-04-15;T5S;1;115,4475;Kanada
910;2001-04-15;T2J;1;414,6975;Kanada
936;2001-04-15;V5Z;1;498,6975;Kanada
964;2001-04-15;T6E;1;356,9475;Kanada
964;2001-04-15;V5N;1;356,9475;Kanada
981;2001-04-15;T6A;1;157,4475;Kanada
1168;2001-04-15;V6R;1;367,4475;Kanada
1173;2001-04-15;T6E;1;524,9475;Kanada
1188;2001-04-15;V6Z;1;472,4475;Kanada
1208;2001-04-15;T2X;1;330,6975;Kanada
1227;2001-04-15;V6T;1;314,9475;Kanada
2056;2001-04-15;T2X;1;325,4475;Kanada
2083;2001-04-15;T2J;1;309,6975;Kanada
2284;2001-04-15;V6M;1;293,9475;Kanada
2332;2001-04-15;V6Z;1;419,9475;Kanada
2388;2001-04-15;T2J;1;309,6975;Kanada
2388;2001-04-15;V5Z;1;309,6975;Kanada
580;2001-04-15;V6M;1;734,7375;Kanada
599;2001-04-15;T2J;1;753,6375;Kanada
681;2001-04-15;T6V;1;629,7375;Kanada
740;2001-04-15;V5N;1;170,5725;Kanada
837;2001-04-15;T2J;1;839,9475;Kanada
914;2001-04-15;T2C;1;577,4475;Kanada
914;2001-04-15;T3G;1;603,6975;Kanada
914;2001-04-15;V6Z;1;603,6975;Kanada
1949;2001-04-15;V5T;1;296,5725;Kanada
2047;2001-04-15;V6A;1;377,9475;Kanada
2094;2001-04-15;V6M;1;433,0725;Kanada
2210;2001-04-15;V6M;1;107,5725;Kanada
2234;2001-04-15;V6G;1;65,5725;Kanada
2235;2001-04-15;V6R;1;65,5725;Kanada
2284;2001-04-15;T2X;1;293,9475;Kanada
2331;2001-04-15;T3C;1;535,4475;Kanada
2407;2001-04-15;T5H;2;146,895;Kanada
396;2001-04-15;T6R;1;857,0625;Kanada
725;2001-04-15;T5S;1;115,4475;Kanada
797;2001-04-15;V6B;1;301,8225;Kanada
833;2001-04-15;V6T;1;803,1975;Kanada
910;2001-04-15;V5Y;1;414,6975;Kanada
921;2001-04-15;T6H;1;524,9475;Kanada
726;2001-04-15;V6T;1;115,4475;Kanada
739;2001-04-15;V5N;1;170,5725;Kanada
767;2001-04-15;V6M;1;104,9475;Kanada
823;2001-04-15;T2C;1;619,4475;Kanada
1230;2001-04-15;T6G;1;519,6975;Kanada
1948;2001-04-15;V5T;1;296,5725;Kanada
1961;2001-04-15;T5Y;1;97,0725;Kanada
2055;2001-04-15;V6B;1;551,1975;Kanada
2064;2001-04-15;V6T;1;488,1975;Kanada
2074;2001-04-15;V5N;1;328,0725;Kanada
2081;2001-04-15;V6A;1;220,4475;Kanada
2094;2001-04-15;T2C;1;433,0725;Kanada
2094;2001-04-15;V7M;1;433,0725;Kanada
2235;2001-04-15;V6G;1;65,5725;Kanada
2372;2001-04-15;T6T;1;398,9475;Kanada
2373;2001-04-15;T5K;1;551,1975;Kanada
2410;2001-04-15;T3C;1;99,6975;Kanada
491;2001-04-15;K1R;1;815,325;Kanada
580;2001-04-15;R3B;1;734,7375;Kanada
725;2001-04-15;R3W;1;115,4475;Kanada
725;2001-04-15;H1B;1;115,4475;Kanada
740;2001-04-15;M5L;2;341,145;Kanada
748;2001-04-15;L5N;1;291,3225;Kanada
769;2001-04-15;K1Y;1;257,1975;Kanada
910;2001-04-15;K1H;1;414,6975;Kanada
910;2001-04-15;M4M;1;414,6975;Kanada
910;2001-04-15;M6H;1;414,6975;Kanada
940;2001-04-15;M6S;1;687,6975;Kanada
964;2001-04-15;M5X;1;346,4475;Kanada
990;2001-04-15;M4E;1;503,9475;Kanada
992;2001-04-15;R3H;1;278,1975;Kanada
1014;2001-04-15;R3V;2;173,145;Kanada
1185;2001-04-15;L5V;2;839,895;Kanada
2331;2001-04-15;T5Y;1;535,4475;Kanada
2407;2001-04-15;T3G;1;73,4475;Kanada
2410;2001-04-15;T2Y;1;99,6975;Kanada
1173;2001-04-15;M5R;1;524,9475;Kanada
1230;2001-04-15;R3G;1;519,6975;Kanada
1975;2001-04-15;L5P;1;52,4475;Kanada
2016;2001-04-15;R3V;1;299,1975;Kanada
2056;2001-04-15;M4P;1;325,4475;Kanada
2074;2001-04-15;H1B;1;328,0725;Kanada
2083;2001-04-15;M4E;1;309,6975;Kanada
2083;2001-04-15;M6H;1;309,6975;Kanada
2352;2001-04-15;L5N;1;388,4475;Kanada
2352;2001-04-15;M7Y;1;388,4475;Kanada
184;2001-04-15;M6H;1;729,75;Kanada
396;2001-04-15;M4R;1;857,0625;Kanada
962;2001-04-15;R3B;2;1049,895;Kanada
981;2001-04-15;R3A;1;167,9475;Kanada
1008;2001-04-15;M5P;1;236,1975;Kanada
1014;2001-04-15;M4T;1;86,5725;Kanada
1065;2001-04-15;L5G;1;296,5725;Kanada
1168;2001-04-15;R3H;1;367,4475;Kanada
1185;2001-04-15;H3A;1;419,9475;Kanada
1227;2001-04-15;K1N;1;314,9475;Kanada
1227;2001-04-15;M6H;1;314,9475;Kanada
1975;2001-04-15;R3H;1;52,4475;Kanada
2047;2001-04-15;L5L;1;377,9475;Kanada
2050;2001-04-15;L5H;1;498,6975;Kanada
2055;2001-04-15;R3S;1;551,1975;Kanada
2055;2001-04-15;K1H;1;551,1975;Kanada
2070;2001-04-15;M4V;1;519,6975;Kanada
2094;2001-04-15;M4E;1;433,0725;Kanada
2235;2001-04-15;K1H;1;65,5725;Kanada
2332;2001-04-15;M4E;1;419,9475;Kanada
2373;2001-04-15;L5N;1;551,1975;Kanada
491;2001-04-15;R3C;1;815,325;Kanada
491;2001-04-15;M5E;1;815,325;Kanada
645;2001-04-15;L5K;1;746,55;Kanada
676;2001-04-15;R3M;1;801,9375;Kanada
683;2001-04-15;R3B;1;788,025;Kanada
725;2001-04-15;R3V;1;115,4475;Kanada
910;2001-04-15;K1N;1;414,6975;Kanada
921;2001-04-15;R3L;1;524,9475;Kanada
992;2001-04-15;R3V;1;278,1975;Kanada
1008;2001-04-15;L5N;1;236,1975;Kanada
1081;2001-04-15;L4X;1;225,6975;Kanada
1173;2001-04-15;L4Y;1;524,9475;Kanada
1185;2001-04-15;M5R;1;419,9475;Kanada
1188;2001-04-15;L5N;1;472,4475;Kanada
1188;2001-04-15;M5E;1;472,4475;Kanada
1191;2001-04-15;L5N;1;262,4475;Kanada
992;2001-04-15;V6R;1;309,6975;Kanada
1066;2001-04-15;V6A;2;593,145;Kanada
1166;2001-04-15;T6J;1;535,4475;Kanada
1173;2001-04-15;T6G;1;524,9475;Kanada
1204;2001-04-15;T6E;1;419,9475;Kanada
184;2001-04-15;T6E;1;729,75;Kanada
426;2001-04-15;T6T;1;795,1125;Kanada
606;2001-04-15;T6X;1;314,7375;Kanada
609;2001-04-15;T6T;1;778,8375;Kanada
609;2001-04-15;V5W;1;778,8375;Kanada
725;2001-04-15;V6T;1;115,4475;Kanada
740;2001-04-15;V6H;1;170,5725;Kanada
981;2001-04-15;T5K;1;167,9475;Kanada
1014;2001-04-15;T2X;1;86,5725;Kanada
1065;2001-04-15;V6A;2;593,145;Kanada
1066;2001-04-15;T2X;1;296,5725;Kanada
1173;2001-04-15;T6V;1;524,9475;Kanada
1191;2001-04-15;T6N;1;262,4475;Kanada
1227;2001-04-15;T6K;1;314,9475;Kanada
2045;2001-04-15;V6T;1;409,4475;Kanada
2055;2001-04-15;T2C;1;551,1975;Kanada
2083;2001-04-15;T5J;1;309,6975;Kanada
1215;2001-04-15;V6Z;1;356,9475;Kanada
1920;2001-04-15;V5T;1;280,8225;Kanada
2050;2001-04-15;T6G;1;498,6975;Kanada
2056;2001-04-15;T3G;1;325,4475;Kanada
475;2001-04-15;T6G;1;970,2;Kanada
599;2001-04-15;T5Y;1;753,6375;Kanada
609;2001-04-15;V6T;1;778,8375;Kanada
676;2001-04-15;T6T;1;801,9375;Kanada
728;2001-04-15;V6T;1;68,1975;Kanada
910;2001-04-15;V6Z;1;414,6975;Kanada
921;2001-04-15;T6V;1;524,9475;Kanada
979;2001-04-15;T6W;1;393,6975;Kanada
981;2001-04-15;V5X;1;157,4475;Kanada
1003;2001-04-15;V6R;1;86,5725;Kanada
1014;2001-04-15;T6E;1;86,5725;Kanada
1110;2001-04-15;T3R;1;209,9475;Kanada
1185;2001-04-15;T6V;1;419,9475;Kanada
962;2001-04-15;V6H;1;524,9475;Kanada
981;2001-04-15;T2Y;1;157,4475;Kanada
